Week End,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Boosted,Boosted Percent
12/19/2020,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
12/19/2020,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
12/19/2020,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
12/19/2020,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
12/19/2020,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
12/19/2020,5-11,Unknown,,0,,0,,0,
12/19/2020,5-11,All,210448,0,0.0,0,0.0,0,0.0
12/19/2020,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
12/19/2020,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
12/19/2020,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
12/19/2020,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
12/19/2020,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
12/19/2020,0-4,Unknown,,0,,0,,0,
12/19/2020,0-4,All,162797,0,0.0,0,0.0,0,0.0
12/19/2020,12-17,Latinx,76627,0,0.0,0,0.0,0,0.0
12/19/2020,12-17,"Black, non-Latinx",57964,0,0.0,0,0.0,0,0.0
12/19/2020,12-17,"White, non-Latinx",35643,1,0.0,0,0.0,0,0.0
12/19/2020,12-17,"Asian, non-Latinx",8804,0,0.0,0,0.0,0,0.0
12/19/2020,12-17,"Other, non-Latinx",3047,0,0.0,0,0.0,0,0.0
12/19/2020,12-17,Unknown,,0,,0,,0,
12/19/2020,12-17,All,180859,1,0.0,0,0.0,0,0.0
12/19/2020,18-29,Latinx,147161,255,0.0,0,0.0,0,0.0
12/19/2020,18-29,"Black, non-Latinx",139472,95,0.0,0,0.0,0,0.0
12/19/2020,18-29,"White, non-Latinx",187581,1627,0.0,0,0.0,0,0.0
12/19/2020,18-29,"Asian, non-Latinx",41068,409,0.0,0,0.0,0,0.0
12/19/2020,18-29,"Other, non-Latinx",11506,145,0.0,0,0.0,0,0.0
12/19/2020,18-29,Unknown,,297,,0,,0,
12/19/2020,18-29,All,526788,2828,0.0,0,0.0,0,0.0
12/19/2020,30-49,Latinx,226340,471,0.0,0,0.0,0,0.0
12/19/2020,30-49,"Black, non-Latinx",197825,373,0.0,0,0.0,0,0.0
12/19/2020,30-49,"White, non-Latinx",310259,3409,0.0,0,0.0,0,0.0
12/19/2020,30-49,"Asian, non-Latinx",64910,1111,0.0,0,0.0,0,0.0
12/19/2020,30-49,"Other, non-Latinx",10186,410,0.0,0,0.0,0,0.0
12/19/2020,30-49,Unknown,,513,,0,,0,
12/19/2020,30-49,All,809519,6287,0.0,0,0.0,0,0.0
12/19/2020,50-64,Latinx,114048,148,0.0,0,0.0,0,0.0
12/19/2020,50-64,"Black, non-Latinx",145449,283,0.0,0,0.0,0,0.0
12/19/2020,50-64,"White, non-Latinx",149921,1030,0.0,0,0.0,0,0.0
12/19/2020,50-64,"Asian, non-Latinx",27117,255,0.0,0,0.0,0,0.0
12/19/2020,50-64,"Other, non-Latinx",3063,87,0.0,0,0.0,0,0.0
12/19/2020,50-64,Unknown,,81,,0,,0,
12/19/2020,50-64,All,439599,1884,0.0,0,0.0,0,0.0
12/19/2020,65+,Latinx,71039,23,0.0,0,0.0,0,0.0
12/19/2020,65+,"Black, non-Latinx",125967,55,0.0,0,0.0,0,0.0
12/19/2020,65+,"White, non-Latinx",135462,289,0.0,0,0.0,0,0.0
12/19/2020,65+,"Asian, non-Latinx",26955,45,0.0,0,0.0,0,0.0
12/19/2020,65+,"Other, non-Latinx",3206,16,0.0,0,0.0,0,0.0
12/19/2020,65+,Unknown,,14,,0,,0,
12/19/2020,65+,All,362629,442,0.0,0,0.0,0,0.0
12/26/2020,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
12/26/2020,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
12/26/2020,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
12/26/2020,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
12/26/2020,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
12/26/2020,5-11,Unknown,,0,,0,,0,
12/26/2020,5-11,All,210448,0,0.0,0,0.0,0,0.0
12/26/2020,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
12/26/2020,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
12/26/2020,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
12/26/2020,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
12/26/2020,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
12/26/2020,0-4,Unknown,,0,,0,,0,
12/26/2020,0-4,All,162797,0,0.0,0,0.0,0,0.0
12/26/2020,12-17,Latinx,76627,0,0.0,0,0.0,0,0.0
12/26/2020,12-17,"Black, non-Latinx",57964,1,0.0,0,0.0,0,0.0
12/26/2020,12-17,"White, non-Latinx",35643,3,0.0,0,0.0,0,0.0
12/26/2020,12-17,"Asian, non-Latinx",8804,0,0.0,0,0.0,0,0.0
12/26/2020,12-17,"Other, non-Latinx",3047,1,0.0,0,0.0,0,0.0
12/26/2020,12-17,Unknown,,0,,0,,0,
12/26/2020,12-17,All,180859,5,0.0,0,0.0,0,0.0
12/26/2020,18-29,Latinx,147161,584,0.0,0,0.0,0,0.0
12/26/2020,18-29,"Black, non-Latinx",139472,261,0.0,0,0.0,0,0.0
12/26/2020,18-29,"White, non-Latinx",187581,3529,0.0,0,0.0,0,0.0
12/26/2020,18-29,"Asian, non-Latinx",41068,915,0.0,0,0.0,0,0.0
12/26/2020,18-29,"Other, non-Latinx",11506,279,0.0,0,0.0,0,0.0
12/26/2020,18-29,Unknown,,665,,0,,0,
12/26/2020,18-29,All,526788,6233,0.0,0,0.0,0,0.0
12/26/2020,30-49,Latinx,226340,1201,0.0,0,0.0,0,0.0
12/26/2020,30-49,"Black, non-Latinx",197825,951,0.0,0,0.0,0,0.0
12/26/2020,30-49,"White, non-Latinx",310259,6815,0.0,0,0.0,0,0.0
12/26/2020,30-49,"Asian, non-Latinx",64910,2206,0.0,0,0.0,0,0.0
12/26/2020,30-49,"Other, non-Latinx",10186,742,0.1,0,0.0,0,0.0
12/26/2020,30-49,Unknown,,1061,,0,,0,
12/26/2020,30-49,All,809519,12976,0.0,0,0.0,0,0.0
12/26/2020,50-64,Latinx,114048,378,0.0,0,0.0,0,0.0
12/26/2020,50-64,"Black, non-Latinx",145449,747,0.0,0,0.0,0,0.0
12/26/2020,50-64,"White, non-Latinx",149921,2155,0.0,0,0.0,0,0.0
12/26/2020,50-64,"Asian, non-Latinx",27117,527,0.0,0,0.0,0,0.0
12/26/2020,50-64,"Other, non-Latinx",3063,168,0.1,0,0.0,0,0.0
12/26/2020,50-64,Unknown,,183,,0,,0,
12/26/2020,50-64,All,439599,4158,0.0,0,0.0,0,0.0
12/26/2020,65+,Latinx,71039,57,0.0,0,0.0,0,0.0
12/26/2020,65+,"Black, non-Latinx",125967,152,0.0,0,0.0,0,0.0
12/26/2020,65+,"White, non-Latinx",135462,615,0.0,0,0.0,0,0.0
12/26/2020,65+,"Asian, non-Latinx",26955,115,0.0,0,0.0,0,0.0
12/26/2020,65+,"Other, non-Latinx",3206,33,0.0,0,0.0,0,0.0
12/26/2020,65+,Unknown,,33,,0,,0,
12/26/2020,65+,All,362629,1005,0.0,0,0.0,0,0.0
01/02/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
01/02/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
01/02/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
01/02/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
01/02/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
01/02/2021,5-11,Unknown,,0,,0,,0,
01/02/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
01/02/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
01/02/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
01/02/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
01/02/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
01/02/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
01/02/2021,0-4,Unknown,,0,,0,,0,
01/02/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
01/02/2021,12-17,Latinx,76627,0,0.0,0,0.0,0,0.0
01/02/2021,12-17,"Black, non-Latinx",57964,3,0.0,0,0.0,0,0.0
01/02/2021,12-17,"White, non-Latinx",35643,6,0.0,0,0.0,0,0.0
01/02/2021,12-17,"Asian, non-Latinx",8804,3,0.0,0,0.0,0,0.0
01/02/2021,12-17,"Other, non-Latinx",3047,1,0.0,0,0.0,0,0.0
01/02/2021,12-17,Unknown,,0,,0,,0,
01/02/2021,12-17,All,180859,13,0.0,0,0.0,0,0.0
01/02/2021,18-29,Latinx,147161,1216,0.0,0,0.0,0,0.0
01/02/2021,18-29,"Black, non-Latinx",139472,438,0.0,0,0.0,0,0.0
01/02/2021,18-29,"White, non-Latinx",187581,5244,0.0,0,0.0,0,0.0
01/02/2021,18-29,"Asian, non-Latinx",41068,1376,0.0,0,0.0,0,0.0
01/02/2021,18-29,"Other, non-Latinx",11506,436,0.0,0,0.0,0,0.0
01/02/2021,18-29,Unknown,,901,,0,,0,
01/02/2021,18-29,All,526788,9611,0.0,0,0.0,0,0.0
01/02/2021,30-49,Latinx,226340,2292,0.0,0,0.0,0,0.0
01/02/2021,30-49,"Black, non-Latinx",197825,1814,0.0,0,0.0,0,0.0
01/02/2021,30-49,"White, non-Latinx",310259,9807,0.0,0,0.0,0,0.0
01/02/2021,30-49,"Asian, non-Latinx",64910,3079,0.0,0,0.0,0,0.0
01/02/2021,30-49,"Other, non-Latinx",10186,1082,0.1,0,0.0,0,0.0
01/02/2021,30-49,Unknown,,1409,,0,,0,
01/02/2021,30-49,All,809519,19483,0.0,0,0.0,0,0.0
01/02/2021,50-64,Latinx,114048,825,0.0,0,0.0,0,0.0
01/02/2021,50-64,"Black, non-Latinx",145449,1758,0.0,0,0.0,0,0.0
01/02/2021,50-64,"White, non-Latinx",149921,3557,0.0,0,0.0,0,0.0
01/02/2021,50-64,"Asian, non-Latinx",27117,802,0.0,0,0.0,0,0.0
01/02/2021,50-64,"Other, non-Latinx",3063,356,0.1,0,0.0,0,0.0
01/02/2021,50-64,Unknown,,309,,0,,0,
01/02/2021,50-64,All,439599,7607,0.0,0,0.0,0,0.0
01/02/2021,65+,Latinx,71039,232,0.0,0,0.0,0,0.0
01/02/2021,65+,"Black, non-Latinx",125967,714,0.0,0,0.0,0,0.0
01/02/2021,65+,"White, non-Latinx",135462,1659,0.0,0,0.0,0,0.0
01/02/2021,65+,"Asian, non-Latinx",26955,222,0.0,0,0.0,0,0.0
01/02/2021,65+,"Other, non-Latinx",3206,182,0.1,0,0.0,0,0.0
01/02/2021,65+,Unknown,,78,,0,,0,
01/02/2021,65+,All,362629,3087,0.0,0,0.0,0,0.0
01/09/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
01/09/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
01/09/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
01/09/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
01/09/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
01/09/2021,5-11,Unknown,,0,,0,,0,
01/09/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
01/09/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
01/09/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
01/09/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
01/09/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
01/09/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
01/09/2021,0-4,Unknown,,0,,0,,0,
01/09/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
01/09/2021,12-17,Latinx,76627,2,0.0,0,0.0,0,0.0
01/09/2021,12-17,"Black, non-Latinx",57964,4,0.0,0,0.0,0,0.0
01/09/2021,12-17,"White, non-Latinx",35643,8,0.0,2,0.0,0,0.0
01/09/2021,12-17,"Asian, non-Latinx",8804,4,0.0,0,0.0,0,0.0
01/09/2021,12-17,"Other, non-Latinx",3047,1,0.0,0,0.0,0,0.0
01/09/2021,12-17,Unknown,,0,,0,,0,
01/09/2021,12-17,All,180859,19,0.0,2,0.0,0,0.0
01/09/2021,18-29,Latinx,147161,1972,0.0,270,0.0,0,0.0
01/09/2021,18-29,"Black, non-Latinx",139472,837,0.0,106,0.0,0,0.0
01/09/2021,18-29,"White, non-Latinx",187581,7455,0.0,1788,0.0,0,0.0
01/09/2021,18-29,"Asian, non-Latinx",41068,2056,0.0,426,0.0,0,0.0
01/09/2021,18-29,"Other, non-Latinx",11506,701,0.1,145,0.0,0,0.0
01/09/2021,18-29,Unknown,,1295,,333,,0,
01/09/2021,18-29,All,526788,14316,0.0,3068,0.0,0,0.0
01/09/2021,30-49,Latinx,226340,3550,0.0,532,0.0,0,0.0
01/09/2021,30-49,"Black, non-Latinx",197825,3100,0.0,420,0.0,0,0.0
01/09/2021,30-49,"White, non-Latinx",310259,13489,0.0,3844,0.0,0,0.0
01/09/2021,30-49,"Asian, non-Latinx",64910,4135,0.1,1226,0.0,0,0.0
01/09/2021,30-49,"Other, non-Latinx",10186,1490,0.1,441,0.0,0,0.0
01/09/2021,30-49,Unknown,,1830,,583,,0,
01/09/2021,30-49,All,809519,27594,0.0,7046,0.0,0,0.0
01/09/2021,50-64,Latinx,114048,1361,0.0,167,0.0,0,0.0
01/09/2021,50-64,"Black, non-Latinx",145449,3243,0.0,337,0.0,0,0.0
01/09/2021,50-64,"White, non-Latinx",149921,5402,0.0,1148,0.0,0,0.0
01/09/2021,50-64,"Asian, non-Latinx",27117,1175,0.0,262,0.0,0,0.0
01/09/2021,50-64,"Other, non-Latinx",3063,558,0.2,94,0.0,0,0.0
01/09/2021,50-64,Unknown,,471,,98,,0,
01/09/2021,50-64,All,439599,12210,0.0,2106,0.0,0,0.0
01/09/2021,65+,Latinx,71039,509,0.0,29,0.0,0,0.0
01/09/2021,65+,"Black, non-Latinx",125967,1555,0.0,67,0.0,0,0.0
01/09/2021,65+,"White, non-Latinx",135462,3158,0.0,342,0.0,0,0.0
01/09/2021,65+,"Asian, non-Latinx",26955,430,0.0,50,0.0,0,0.0
01/09/2021,65+,"Other, non-Latinx",3206,343,0.1,21,0.0,0,0.0
01/09/2021,65+,Unknown,,143,,21,,0,
01/09/2021,65+,All,362629,6138,0.0,530,0.0,0,0.0
01/16/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
01/16/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
01/16/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
01/16/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
01/16/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
01/16/2021,5-11,Unknown,,0,,0,,0,
01/16/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
01/16/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
01/16/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
01/16/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
01/16/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
01/16/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
01/16/2021,0-4,Unknown,,0,,0,,0,
01/16/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
01/16/2021,12-17,Latinx,76627,4,0.0,0,0.0,0,0.0
01/16/2021,12-17,"Black, non-Latinx",57964,8,0.0,0,0.0,0,0.0
01/16/2021,12-17,"White, non-Latinx",35643,10,0.0,2,0.0,0,0.0
01/16/2021,12-17,"Asian, non-Latinx",8804,7,0.0,0,0.0,0,0.0
01/16/2021,12-17,"Other, non-Latinx",3047,1,0.0,1,0.0,0,0.0
01/16/2021,12-17,Unknown,,0,,0,,0,
01/16/2021,12-17,All,180859,30,0.0,3,0.0,0,0.0
01/16/2021,18-29,Latinx,147161,2844,0.0,583,0.0,0,0.0
01/16/2021,18-29,"Black, non-Latinx",139472,1155,0.0,260,0.0,0,0.0
01/16/2021,18-29,"White, non-Latinx",187581,9574,0.1,3505,0.0,0,0.0
01/16/2021,18-29,"Asian, non-Latinx",41068,2577,0.1,898,0.0,0,0.0
01/16/2021,18-29,"Other, non-Latinx",11506,869,0.1,275,0.0,0,0.0
01/16/2021,18-29,Unknown,,1580,,653,,0,
01/16/2021,18-29,All,526788,18599,0.0,6174,0.0,0,0.0
01/16/2021,30-49,Latinx,226340,4966,0.0,1228,0.0,0,0.0
01/16/2021,30-49,"Black, non-Latinx",197825,4320,0.0,955,0.0,0,0.0
01/16/2021,30-49,"White, non-Latinx",310259,17126,0.1,6904,0.0,0,0.0
01/16/2021,30-49,"Asian, non-Latinx",64910,5043,0.1,2218,0.0,0,0.0
01/16/2021,30-49,"Other, non-Latinx",10186,1801,0.2,730,0.1,0,0.0
01/16/2021,30-49,Unknown,,2207,,1061,,0,
01/16/2021,30-49,All,809519,35463,0.0,13096,0.0,0,0.0
01/16/2021,50-64,Latinx,114048,2177,0.0,380,0.0,0,0.0
01/16/2021,50-64,"Black, non-Latinx",145449,4747,0.0,758,0.0,0,0.0
01/16/2021,50-64,"White, non-Latinx",149921,7327,0.0,2210,0.0,0,0.0
01/16/2021,50-64,"Asian, non-Latinx",27117,1508,0.1,523,0.0,0,0.0
01/16/2021,50-64,"Other, non-Latinx",3063,774,0.3,176,0.1,0,0.0
01/16/2021,50-64,Unknown,,656,,180,,0,
01/16/2021,50-64,All,439599,17189,0.0,4227,0.0,0,0.0
01/16/2021,65+,Latinx,71039,1118,0.0,62,0.0,0,0.0
01/16/2021,65+,"Black, non-Latinx",125967,2688,0.0,167,0.0,0,0.0
01/16/2021,65+,"White, non-Latinx",135462,5432,0.0,662,0.0,0,0.0
01/16/2021,65+,"Asian, non-Latinx",26955,737,0.0,115,0.0,0,0.0
01/16/2021,65+,"Other, non-Latinx",3206,513,0.2,41,0.0,0,0.0
01/16/2021,65+,Unknown,,247,,35,,0,
01/16/2021,65+,All,362629,10735,0.0,1082,0.0,0,0.0
01/23/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
01/23/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
01/23/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
01/23/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
01/23/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
01/23/2021,5-11,Unknown,,0,,0,,0,
01/23/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
01/23/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
01/23/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
01/23/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
01/23/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
01/23/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
01/23/2021,0-4,Unknown,,0,,0,,0,
01/23/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
01/23/2021,12-17,Latinx,76627,10,0.0,1,0.0,0,0.0
01/23/2021,12-17,"Black, non-Latinx",57964,11,0.0,1,0.0,0,0.0
01/23/2021,12-17,"White, non-Latinx",35643,16,0.0,3,0.0,0,0.0
01/23/2021,12-17,"Asian, non-Latinx",8804,10,0.0,1,0.0,0,0.0
01/23/2021,12-17,"Other, non-Latinx",3047,1,0.0,1,0.0,0,0.0
01/23/2021,12-17,Unknown,,0,,0,,0,
01/23/2021,12-17,All,180859,48,0.0,7,0.0,0,0.0
01/23/2021,18-29,Latinx,147161,3802,0.0,1006,0.0,0,0.0
01/23/2021,18-29,"Black, non-Latinx",139472,1549,0.0,419,0.0,0,0.0
01/23/2021,18-29,"White, non-Latinx",187581,11950,0.1,4941,0.0,0,0.0
01/23/2021,18-29,"Asian, non-Latinx",41068,3029,0.1,1323,0.0,0,0.0
01/23/2021,18-29,"Other, non-Latinx",11506,1037,0.1,399,0.0,0,0.0
01/23/2021,18-29,Unknown,,1823,,868,,0,
01/23/2021,18-29,All,526788,23190,0.0,8956,0.0,0,0.0
01/23/2021,30-49,Latinx,226340,6683,0.0,2019,0.0,0,0.0
01/23/2021,30-49,"Black, non-Latinx",197825,5511,0.0,1527,0.0,0,0.0
01/23/2021,30-49,"White, non-Latinx",310259,22078,0.1,9314,0.0,0,0.0
01/23/2021,30-49,"Asian, non-Latinx",64910,5837,0.1,2942,0.0,0,0.0
01/23/2021,30-49,"Other, non-Latinx",10186,2127,0.2,969,0.1,0,0.0
01/23/2021,30-49,Unknown,,2528,,1353,,0,
01/23/2021,30-49,All,809519,44764,0.1,18124,0.0,0,0.0
01/23/2021,50-64,Latinx,114048,3008,0.0,705,0.0,0,0.0
01/23/2021,50-64,"Black, non-Latinx",145449,6211,0.0,1342,0.0,0,0.0
01/23/2021,50-64,"White, non-Latinx",149921,9801,0.1,3209,0.0,0,0.0
01/23/2021,50-64,"Asian, non-Latinx",27117,1819,0.1,738,0.0,0,0.0
01/23/2021,50-64,"Other, non-Latinx",3063,925,0.3,262,0.1,0,0.0
01/23/2021,50-64,Unknown,,782,,263,,0,
01/23/2021,50-64,All,439599,22546,0.1,6519,0.0,0,0.0
01/23/2021,65+,Latinx,71039,2872,0.0,156,0.0,0,0.0
01/23/2021,65+,"Black, non-Latinx",125967,6916,0.1,348,0.0,0,0.0
01/23/2021,65+,"White, non-Latinx",135462,13987,0.1,1103,0.0,0,0.0
01/23/2021,65+,"Asian, non-Latinx",26955,1418,0.1,194,0.0,0,0.0
01/23/2021,65+,"Other, non-Latinx",3206,833,0.3,81,0.0,0,0.0
01/23/2021,65+,Unknown,,396,,51,,0,
01/23/2021,65+,All,362629,26422,0.1,1933,0.0,0,0.0
01/30/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
01/30/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
01/30/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
01/30/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
01/30/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
01/30/2021,5-11,Unknown,,0,,0,,0,
01/30/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
01/30/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
01/30/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
01/30/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
01/30/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
01/30/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
01/30/2021,0-4,Unknown,,0,,0,,0,
01/30/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
01/30/2021,12-17,Latinx,76627,15,0.0,2,0.0,0,0.0
01/30/2021,12-17,"Black, non-Latinx",57964,15,0.0,2,0.0,0,0.0
01/30/2021,12-17,"White, non-Latinx",35643,30,0.0,7,0.0,0,0.0
01/30/2021,12-17,"Asian, non-Latinx",8804,13,0.0,3,0.0,0,0.0
01/30/2021,12-17,"Other, non-Latinx",3047,2,0.0,1,0.0,0,0.0
01/30/2021,12-17,Unknown,,0,,0,,0,
01/30/2021,12-17,All,180859,75,0.0,15,0.0,0,0.0
01/30/2021,18-29,Latinx,147161,4911,0.0,1581,0.0,0,0.0
01/30/2021,18-29,"Black, non-Latinx",139472,1960,0.0,653,0.0,0,0.0
01/30/2021,18-29,"White, non-Latinx",187581,14503,0.1,6591,0.0,0,0.0
01/30/2021,18-29,"Asian, non-Latinx",41068,3447,0.1,1844,0.0,0,0.0
01/30/2021,18-29,"Other, non-Latinx",11506,1232,0.1,596,0.1,0,0.0
01/30/2021,18-29,Unknown,,2068,,1140,,0,
01/30/2021,18-29,All,526788,28121,0.1,12405,0.0,0,0.0
01/30/2021,30-49,Latinx,226340,9192,0.0,2987,0.0,0,0.0
01/30/2021,30-49,"Black, non-Latinx",197825,7313,0.0,2376,0.0,0,0.0
01/30/2021,30-49,"White, non-Latinx",310259,29476,0.1,11891,0.0,0,0.0
01/30/2021,30-49,"Asian, non-Latinx",64910,6786,0.1,3704,0.1,0,0.0
01/30/2021,30-49,"Other, non-Latinx",10186,2563,0.3,1241,0.1,0,0.0
01/30/2021,30-49,Unknown,,2874,,1632,,0,
01/30/2021,30-49,All,809519,58204,0.1,23831,0.0,0,0.0
01/30/2021,50-64,Latinx,114048,4391,0.0,1094,0.0,0,0.0
01/30/2021,50-64,"Black, non-Latinx",145449,8540,0.1,2389,0.0,0,0.0
01/30/2021,50-64,"White, non-Latinx",149921,13113,0.1,4419,0.0,0,0.0
01/30/2021,50-64,"Asian, non-Latinx",27117,2281,0.1,995,0.0,0,0.0
01/30/2021,50-64,"Other, non-Latinx",3063,1147,0.4,428,0.1,0,0.0
01/30/2021,50-64,Unknown,,974,,367,,0,
01/30/2021,50-64,All,439599,30446,0.1,9692,0.0,0,0.0
01/30/2021,65+,Latinx,71039,6541,0.1,356,0.0,0,0.0
01/30/2021,65+,"Black, non-Latinx",125967,13943,0.1,959,0.0,0,0.0
01/30/2021,65+,"White, non-Latinx",135462,23936,0.2,2204,0.0,0,0.0
01/30/2021,65+,"Asian, non-Latinx",26955,2541,0.1,307,0.0,0,0.0
01/30/2021,65+,"Other, non-Latinx",3206,1331,0.4,202,0.1,0,0.0
01/30/2021,65+,Unknown,,762,,92,,0,
01/30/2021,65+,All,362629,49054,0.1,4120,0.0,0,0.0
02/06/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
02/06/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
02/06/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
02/06/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
02/06/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
02/06/2021,5-11,Unknown,,0,,0,,0,
02/06/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
02/06/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
02/06/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
02/06/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
02/06/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
02/06/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
02/06/2021,0-4,Unknown,,0,,0,,0,
02/06/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
02/06/2021,12-17,Latinx,76627,27,0.0,3,0.0,0,0.0
